Unnamed: 0,Job ID,Date/Time,Roast amount (kg),1st malt amount (kg),2nd malt amount (kg),MT - Temperature,MT - Time,WK - Temperature,WK - Steam,WK - Time,Total cold wort,pH,Extract,Color,WOC - Time,WHP Transfer - Time,WHP Rest - Time,Roast color,1st malt color,2nd malt color,Product
217,2449970619,11/24/2020 2:16,34.06842698,12194.50357,6132.639186,65.15927636,6683.394049,105.6573774,7458.730516,6048.403139,1100.28113,6.085926711,15.2187188,11.82754664,2904.473966,707.2221405,14.48776291,908.375,6.359327997,6.036916016,HNK
218,2449970620,11/24/2020 2:31,27.10885821,16452.0448,8058.091225,70.10926713,6931.684522,104.932676,7344.086969,6768.437401,957.2164678,6.147852345,15.01575905,5.738473862,3537.316854,837.2099383,14.48374691,908.375,6.209420328,5.843977967,AMST
219,2449970621,11/24/2020 2:46,40.88628331,13603.32036,6325.153078,68.22696891,7342.450622,105.3260766,6790.802124,6056.061898,827.2777854,6.759851065,16.99777471,25.84218326,3426.514158,776.5033994,14.49300888,908.375,6.089849034,6.127492852,AMST
220,2449970622,11/24/2020 3:01,19.53804138,18181.35267,4569.881768,69.57040165,6656.842746,105.9158755,6518.874566,6747.827446,793.783699,5.160260273,15.99925914,18.03770934,2103.947327,755.4821017,14.49162153,908.375,6.022344962,6.054972006,HNK
221,2449970623,11/24/2020 3:16,7.488749096,12382.08347,4777.99296,70.84642137,6766.671046,106.1107825,6562.623318,7597.198884,881.4008238,5.806059239,15.10254982,28.6882174,4356.533778,655.9248084,14.49411724,908.375,6.011357076,6.002807702,HNK
222,2449970624,11/24/2020 3:31,40.22161103,14073.5709,6389.70764,62.9225157,6504.649807,104.9160145,7896.250103,6766.482709,1116.459404,4.950825546,14.93399329,16.34624796,2706.756598,645.3992388,14.48737048,908.375,6.174402039,6.054105078,AMST
223,2449970625,11/24/2020 3:46,35.80134897,13820.59881,8917.346245,68.07465017,6569.368453,105.8097855,6814.08137,6685.991117,942.9594114,5.796478463,15.89198683,16.64317669,2538.669941,710.8923558,14.48639853,908.375,5.98121349,6.059686115,AMST
224,2449970626,11/24/2020 4:01,44.34450928,15058.01389,4745.355764,69.94961359,6540.296507,104.7575472,6278.441055,7727.196598,965.7287066,6.031350305,15.41596192,17.6662063,3499.418868,825.5814363,14.50159766,908.375,6.080020873,6.014436457,HNK
225,2449970627,11/24/2020 4:16,0.212258336,17910.20606,8548.398739,70.30978977,5973.698656,105.5754612,6492.729749,7097.82982,747.2396488,5.821763513,14.06042797,29.06005939,2531.708699,744.8645677,14.49634573,908.375,6.102528449,6.02523773,HNK
226,2449970628,11/24/2020 4:31,21.88422968,11367.12887,8773.205187,71.35492784,7608.513828,105.5959171,7404.899938,6265.562283,842.1915611,5.872766751,14.58162989,13.2313066,4477.2656,743.8743458,14.48863143,908.375,6.049189185,6.066657472,HNK
227,2449970629,11/24/2020 4:46,39.56611054,13590.91527,6579.394625,66.89026664,6949.261574,105.5016833,6390.867124,6450.889846,961.5166949,5.490745693,15.4018312,22.38025251,3398.197038,656.698159,14.49216177,908.375,6.159539843,5.946441599,HNK
228,2449970630,11/24/2020 5:01,46.39812665,11849.26455,4800.741824,67.30787612,6605.210238,105.266078,5770.6561,6265.101378,917.0391527,6.047542724,16.24290357,41.55004708,4190.10699,722.9970821,14.49578726,908.375,5.946404487,6.126512959,HNK
229,2449970631,11/24/2020 5:16,25.504067,11698.71864,9240.889717,66.59174664,6053.72063,105.4185536,6835.497507,6977.787958,856.6180887,6.083953307,16.42020183,17.64893343,3633.683013,743.1248806,14.48866852,908.375,6.04785888,6.02122156,AMST
230,2449970632,11/24/2020 5:31,28.58549242,19264.08707,5170.867571,65.0433218,6496.754373,104.2587955,7304.147953,7065.410284,843.3750476,4.600453233,15.69442162,17.62084269,4691.596642,689.4241122,14.49546413,908.375,5.957544429,5.912417852,HNK
231,2449970633,11/24/2020 5:46,25.57252744,16168.44506,10318.87291,67.65511116,6206.647117,104.6784013,6793.191637,6747.984085,1042.406163,5.338641096,14.60674308,27.44302109,3495.850273,781.6381294,14.4912631,908.375,6.153245958,6.081543489,HNK
232,2449970634,11/24/2020 6:01,32.63219532,17199.16125,4234.07562,61.71423563,6116.63544,104.2959033,7117.192642,6386.854572,988.5774425,4.650491897,,12.71454184,3905.223752,657.5178584,14.49681751,908.375,5.98340465,6.017523384,AMST
233,2449970635,11/24/2020 6:16,65.53837478,16547.11716,8244.913772,66.42147771,6518.030022,105.812949,5653.40287,6079.385011,927.0016349,5.306572169,14.91226724,0.77263974,3325.259131,748.3671495,14.49185063,908.375,5.943081934,6.081642924,HNK
234,2449970636,11/24/2020 6:31,3.113640002,16504.5587,9008.379641,65.62227396,6392.377913,105.3330426,6434.852456,6612.641188,890.6339335,4.750770715,,35.73975851,3876.276437,697.7105529,14.49660029,908.375,6.205394459,6.127788354,HNK
235,2449970637,11/24/2020 6:46,30.0949607,8384.541322,7411.766564,63.96165205,8229.203537,104.8480164,6274.967869,8053.313006,1078.63461,4.81864693,15.44347663,22.51348879,3316.287939,721.6946392,14.49678918,908.375,6.277779143,6.042735687,HNK
236,2449970638,11/24/2020 7:01,69.002328,10386.70882,6713.714585,67.13951777,7619.536879,105.7894776,7476.35398,6356.043271,878.1234269,5.197932453,15.83146344,39.04472742,3835.404786,718.6867615,14.50348233,908.375,6.28578881,6.10206481,AMST
237,2449970639,11/24/2020 7:16,43.22269935,15082.55593,7461.574012,64.94831864,6790.994996,105.1354569,6646.448037,5338.323948,735.8439629,4.865254137,,28.51674348,3941.97109,610.0575851,14.48889016,908.375,6.177648903,5.991000166,AMST
238,2449970640,11/24/2020 7:31,44.35442645,14896.52376,5987.077214,64.33099053,6339.386919,105.6718337,6910.348837,7282.463413,997.9894738,6.597865261,14.65955033,15.22505965,3333.257934,731.3588511,14.51146203,908.375,6.120672777,5.967781222,HNK
239,2449970641,11/24/2020 7:46,24.45453133,17270.17219,8140.764162,69.77803856,6588.282495,104.9132015,6999.966583,6428.358538,647.2700785,5.920717443,15.52852915,-8.487519672,2239.159435,796.5703633,14.48536671,908.375,5.928470814,6.017191021,HNK
240,2449970642,11/24/2020 8:01,26.55328813,15369.2962,7389.442513,65.05700873,7580.551165,105.8869697,6328.316171,6779.632455,1020.659979,5.471963762,,16.81753671,2280.088934,785.9018144,14.50017009,908.375,5.978303515,5.991448435,HNK
241,2449970643,11/24/2020 8:16,61.68083569,16553.94823,8252.664629,65.96113363,6235.669335,106.3436902,6486.491318,6705.318303,771.9473394,5.240873626,14.24150502,27.33371483,2758.877694,820.4941923,14.49302589,908.375,6.173219327,6.060126203,AMST
242,2449970644,11/24/2020 8:31,37.93685003,12808.15974,3254.19757,67.81164194,6562.514418,104.6637039,6426.727865,6953.231904,906.7014519,5.532404632,14.93419013,21.59421625,2180.148149,815.9283217,14.49554551,908.375,5.965744798,6.028152843,HNK
243,2449970645,11/24/2020 8:46,44.85337473,17200.91131,8310.434224,69.04278471,6214.315701,104.1731335,6098.780229,7545.412924,927.8003645,5.147480363,14.29919204,8.649243893,3374.616497,726.6778527,14.49703082,908.375,6.129138599,5.992661453,HNK
244,2449970646,11/24/2020 9:01,16.24084068,17860.7329,6598.167262,67.73808404,6807.382539,105.6668664,7319.287473,6753.59295,1151.631664,5.659553224,16.36179801,30.05730006,2479.781542,783.8214803,14.5001324,908.375,6.234662315,6.080797771,AMST
245,2449970647,11/24/2020 9:16,19.13668092,17592.6386,8520.384296,66.03197585,6215.46594,103.8351339,6857.827425,7373.094255,982.4253686,5.538952472,16.02850377,34.78168162,3647.944088,702.9116436,14.48965639,908.375,6.185327874,6.089872369,HNK
246,2449970648,11/24/2020 9:31,59.32549769,11863.05618,5763.856548,69.74535269,6938.248808,105.2057827,6740.08339,5885.643326,810.8601097,4.443535611,13.64607506,27.87640967,3658.927413,890.9919438,14.49731007,908.375,5.996934527,5.9832302,AMST
247,2449970649,11/24/2020 9:46,20.90971502,17273.33229,761.1526752,65.56811539,6639.324811,105.1587373,6824.592543,7195.391998,945.3745776,5.845865386,13.85325548,23.12331802,2048.092343,704.6546815,14.50220186,908.375,5.98972869,5.936483049,AMST
248,2449970650,11/24/2020 10:01,53.60751144,14917.56185,4768.984446,61.5745388,6632.423847,105.1143973,7710.932582,5522.905,710.8177368,5.2347141,14.90474718,26.90733252,3877.349283,886.6478493,14.49201891,908.375,5.998282779,6.17668209,HNK
249,2449970651,11/24/2020 10:16,25.9053643,18105.25575,6748.360435,69.03773923,6759.800818,105.0489047,7006.197174,6751.198732,803.4455459,6.52252098,14.8401428,16.65138655,3587.699868,771.8396474,14.49432266,908.375,6.20974473,6.056997833,HNK
250,2449970652,11/24/2020 10:31,65.57497666,8446.977963,3584.092956,65.78623814,6588.58177,104.9846142,7211.934072,6658.744059,954.8387287,6.121083346,14.70108556,17.34865151,3608.350002,707.4030007,14.48810102,908.375,6.068246512,6.153242706,HNK
251,2449970653,11/24/2020 10:46,67.09711027,13148.81617,3608.341556,65.80050287,7139.797469,106.0008843,6374.362999,6874.697266,936.146558,4.584194184,15.54423978,27.82789143,3379.000095,751.8158524,14.48885692,908.375,6.02244879,6.070639974,AMST
252,2449970654,11/24/2020 11:01,26.11214845,9966.848941,7043.108599,67.39082281,7083.267611,104.7189204,6396.3839,7208.50404,1280.692656,7.547382466,15.06626364,16.61618235,2306.234228,724.9880564,14.4955051,908.375,6.224421649,6.076469533,HNK
253,2449970655,11/24/2020 11:16,40.32737469,12271.59274,6781.141007,63.98645653,7899.257814,105.3075135,6568.23367,7155.051249,1157.315324,5.885272389,13.98971022,15.40489896,2466.135014,772.8541589,14.50207836,908.375,6.21907555,6.077676516,HNK
254,2449970656,11/24/2020 11:31,23.74384732,14557.99684,2888.599736,64.0064371,6280.740787,105.3060802,6196.048376,7016.443183,846.758892,6.22130635,15.33095468,3.781722757,4239.688893,767.7882633,14.50111102,908.375,6.084278062,6.092989973,HNK
255,2449970657,11/24/2020 11:46,52.42696408,19132.90405,9544.44248,70.35092483,6702.795148,104.746969,6891.170103,6312.754319,846.7191496,6.180965036,14.70880324,23.50081965,3667.991209,763.0301726,14.49533883,908.375,6.079669458,5.954278036,HNK
256,2449970658,11/24/2020 12:01,35.87214647,12365.60431,7833.804737,63.17443933,6441.211203,104.8181424,6767.059605,7528.750491,718.2686297,5.234784108,15.0293803,12.15523341,3332.171261,738.7233515,14.51180017,908.375,6.05388467,5.970675642,AMST
257,2449970659,11/24/2020 12:16,42.19229084,17708.68636,8957.275719,68.28149505,7748.659455,105.0713175,6812.383609,6805.486661,1090.175529,6.103137561,15.90731924,25.75363838,4035.599312,683.259316,14.49817931,908.375,5.930021683,6.072636237,AMST
258,2449970660,11/24/2020 12:31,23.11506735,14888.28356,4950.47973,68.95995886,6127.769714,105.1503965,6137.147131,6139.153074,893.583103,4.195522997,16.45749871,21.78685782,3154.433346,656.0029735,14.49392742,908.375,6.17179949,6.05278234,AMST
259,2449970661,11/24/2020 12:46,82.40355385,13418.53569,10863.87906,68.17804507,8389.696379,105.0489923,6707.392345,6646.549891,978.8581483,5.902557439,16.02905941,3.136533505,3520.779878,782.7398425,14.49339581,908.375,6.084936778,5.980950733,AMST
260,2449970662,11/24/2020 13:01,39.17030046,15046.77712,4398.785993,66.91400229,7109.644533,105.2801753,6609.766543,7266.147803,1139.654217,4.915377401,15.37312327,15.75157192,1742.634596,813.8085352,14.49965557,908.375,6.1532635,6.058922483,HNK
261,2449970663,11/24/2020 13:16,70.74840332,14326.57928,6726.195218,65.19635865,6191.45861,105.626037,7499.786987,5876.954061,969.224957,6.343617305,16.04482918,11.17754718,3491.466282,788.8007434,14.50225034,908.375,6.163384551,6.026075443,HNK
262,2449970664,11/24/2020 13:31,43.58283163,15459.13909,6573.764574,69.62372079,6816.267514,105.2518142,7076.811314,7184.367608,879.4324501,4.755595245,17.76051339,7.849469994,3076.088616,650.161011,14.49931658,908.375,6.026201982,6.018776937,AMST
263,2449970665,11/24/2020 13:46,-4.837413154,14232.45363,8007.446412,67.36350671,6755.561646,104.3823941,7047.279193,5770.139501,973.7804999,6.421710411,16.46558053,32.46276822,3057.983342,872.1211054,14.49159962,908.375,6.340918341,6.0966406,HNK
264,2449970666,11/24/2020 14:01,19.12725575,17145.06573,7146.664768,67.71170454,6989.875634,106.6875467,5232.069759,6570.74173,926.8008146,5.53817543,16.14021542,14.77448425,3302.802662,776.5898914,14.47837612,908.375,6.153672583,6.136451737,AMST
265,2449970667,11/24/2020 14:16,14.019317,15662.95407,7466.45428,67.97578493,6153.290049,104.7239886,6328.988834,6561.203228,925.356842,5.130701775,13.89889788,19.61794314,2797.259053,683.7242215,14.48822298,908.375,6.017036642,6.051554786,AMST
266,2449970668,11/24/2020 14:31,42.18235466,14836.10166,7454.763961,69.43625337,7740.829084,105.4001116,6966.934484,6352.05483,1001.417884,4.815569285,14.59734843,17.70378115,2612.859084,816.3081433,14.49825022,908.375,5.875171365,6.076462235,HNK
267,2449970669,11/24/2020 14:46,0.662747901,16674.3152,6643.465774,67.31862103,6896.818037,105.9140362,6379.516905,7000.800846,979.9281178,5.933482673,15.0603884,20.36766656,4113.374569,727.9760138,14.49858064,908.375,6.048930826,5.88006442,AMST
268,2449970670,11/24/2020 15:01,41.91978316,16104.76803,7554.898248,63.43761196,6191.066342,106.1177388,7424.831707,6013.26913,1107.729141,6.658567422,15.30072036,14.81362265,3259.429512,687.2386209,14.49218781,908.375,6.152712971,6.070784443,AMST
269,2449970671,11/24/2020 15:16,-3.99469065,17095.45336,5955.125262,67.214155,7185.954747,105.8746743,6708.745622,6273.192789,989.0588599,6.024745312,15.82485045,12.37702637,3499.704246,686.632901,14.49331861,908.375,6.248760325,5.969551891,AMST
270,2449970672,11/24/2020 15:31,40.68303332,16981.84891,7210.367857,66.93583548,6497.604262,105.6059412,6438.937067,6438.934486,761.144711,5.852898657,15.3660501,32.02247493,2920.159606,669.946218,14.48973851,908.375,5.958458151,6.063265184,AMST
271,2449970673,11/24/2020 15:46,23.49956191,16085.26868,8362.198134,71.46210598,6359.648711,103.8753875,7121.486018,6777.791369,774.2914266,5.983367503,15.93323454,23.47418773,3602.507719,743.2796892,14.48844422,908.375,6.162296921,6.016780789,AMST
272,2449970674,11/24/2020 16:01,30.83642457,12602.38353,6605.762247,68.51952029,6784.861363,105.5498317,5986.050556,6221.689923,942.1529219,7.501594754,14.3623294,14.68784531,3895.77886,728.3254121,14.48989152,908.375,6.195889824,5.93932374,AMST
273,2449970675,11/24/2020 16:16,34.23145698,15631.42584,7141.597811,63.81047862,7154.054162,105.2472239,7492.707374,6526.162021,1009.27398,5.594067982,14.80699337,,2660.017232,885.1032886,14.50069508,908.375,6.120392235,5.987169174,HNK
274,2449970676,11/24/2020 16:31,-22.0244903,17981.15622,3968.125225,67.07317655,7233.889353,104.9048793,6969.65208,6823.963457,822.753624,6.496797071,14.58327332,30.56212906,3470.402949,813.5136074,14.50565077,908.375,6.068817818,6.11415209,HNK
275,2449970677,11/24/2020 16:46,26.7692051,9846.654996,6408.226278,,5950.810599,104.4781472,7262.489167,6832.326068,1030.261245,6.487545595,15.52784934,15.40416664,4098.087761,763.4198996,14.49248176,908.375,5.992037832,6.07166426,AMST
276,2449970678,11/24/2020 17:01,28.52099357,7468.75123,107.5270133,70.34839561,7013.095501,105.1191336,6434.417352,6284.688863,1071.87775,6.385150185,14.99560155,,3203.897551,638.7252128,14.49970354,908.375,6.336423483,5.970707689,HNK
277,2449970679,11/24/2020 17:16,-7.960280694,15268.79067,10202.90815,67.39541169,6919.018559,106.1991101,6987.707196,6685.49679,1025.00475,5.375179796,15.43934215,14.33865613,3754.499788,746.7563455,14.49396259,908.375,6.061023305,6.060827822,HNK
278,2449970680,11/24/2020 17:31,52.65830078,12877.47092,4925.470401,,6848.394531,105.7621557,7555.859328,6715.788928,1200.082055,5.414131623,14.95743262,23.41789291,3228.616987,712.1747802,14.49598095,908.375,6.144192665,5.884622358,HNK
279,2449970681,11/24/2020 17:46,85.95153623,10046.31114,5694.664672,65.32282818,6671.493114,104.1144692,7528.14598,7426.804213,994.1921785,5.618544137,15.80031088,6.845961729,3910.101056,914.1445412,14.49801501,908.375,6.033583521,6.016676043,HNK
280,2449970682,11/24/2020 18:01,43.9711845,12660.50519,6173.714071,,6913.152933,105.1117022,5984.234499,6402.032663,1089.560804,5.793038913,16.73607296,32.98147149,3683.850948,746.2069763,14.49822284,908.375,6.311188668,6.014078473,HNK
281,2449970683,11/24/2020 18:16,29.1370126,14060.76515,4890.654119,71.20292067,6581.962505,105.307575,7021.78344,6113.930815,954.1640873,5.489822739,15.53229153,10.36518718,3840.934904,719.1585223,14.4864161,908.375,5.933898587,6.171218449,AMST
282,2449970684,11/24/2020 18:31,34.58407467,16170.83141,8442.114617,67.59325036,6535.803597,104.50437,6111.362477,6281.493307,1182.973414,5.640376706,16.60834583,10.3372175,3239.325412,646.245169,14.49643707,908.375,5.910302968,6.088727505,AMST
283,2449970685,11/24/2020 18:46,35.00344935,18023.97194,5539.440336,,6923.48923,104.7482479,7294.273742,6679.961788,997.9883578,5.659550419,14.6585335,39.06765571,3563.038922,732.624054,14.50564175,908.375,6.021595301,6.08154546,HNK
284,2449970686,11/24/2020 19:01,26.84919342,9430.415048,7852.846791,65.88537549,7380.711862,104.5090533,6108.466099,7018.518655,937.1200925,5.473916298,14.08893573,,2868.146941,730.2376783,14.49948044,908.375,6.22200623,6.056610954,HNK
285,2449970687,11/24/2020 19:16,27.63529552,10613.96531,6754.120103,73.13918434,7195.218753,105.838467,6536.367152,7037.71182,929.0225177,6.290459858,15.24854088,24.63948184,4572.951341,813.7144003,14.48648572,908.375,5.98058137,6.02690623,HNK
286,2449970688,11/24/2020 19:31,34.68139713,17720.07647,9368.82459,73.43623933,6911.884145,104.799819,6729.94672,6932.191017,892.6355387,5.359353828,16.85412096,12.00746726,3151.243511,658.43159,14.48870324,908.375,5.975525729,6.047051137,AMST
287,2449970689,11/24/2020 19:46,19.47614067,14522.9758,2479.873418,68.60076107,6996.23745,105.7505794,7475.089906,6463.379896,883.5278954,5.032751188,14.63873482,11.01803437,2876.544479,724.0334343,14.49378547,908.375,6.150035685,5.979556676,AMST
288,2449970690,11/24/2020 20:01,49.50625102,10905.58886,7169.439161,62.2859349,6737.929749,105.5521218,6921.469534,6789.85079,915.7270607,5.602150929,15.60197491,43.62510408,3215.082046,784.5279097,14.50361116,908.375,5.924031438,6.101399637,HNK
289,2449970691,11/24/2020 20:16,60.02664812,15152.36142,5897.871788,66.53537278,6142.34781,105.7738181,7045.241878,6509.596987,1030.656869,5.637938854,13.9526128,22.25277255,4104.686731,776.1641705,14.49172005,908.375,6.078739348,5.956033714,HNK
290,2449970692,11/24/2020 20:31,40.67501994,15219.47387,5080.389003,70.85911031,7327.654207,104.8516526,6610.543376,6366.310578,921.0253497,5.610920997,14.9948421,9.647610033,3503.527927,754.1377082,14.49760735,908.375,5.951570773,6.027711849,AMST
291,2449970693,11/24/2020 20:46,34.18054665,17929.53608,8395.315721,70.84943412,6867.507688,104.7755778,7178.211197,6399.841069,898.6912685,5.822336535,14.91949166,3.849905423,3312.327269,706.5515001,14.49341275,908.375,6.03769461,6.036987994,HNK
292,2449970694,11/24/2020 21:01,41.57658765,12744.27454,11539.48821,65.04708764,6407.216763,105.8732627,6231.351408,6479.073478,897.5882692,5.146683288,16.06250385,25.25652206,3768.873801,730.249218,14.49697005,908.375,5.95194078,5.996148691,HNK
293,2449970695,11/24/2020 21:16,49.28280609,14592.61823,7776.681077,71.08655943,6983.766291,105.4173228,5999.406538,7373.691804,967.9670732,4.723324078,17.58168781,9.301968909,3566.114492,725.8110138,14.4915961,908.375,6.082610395,6.000871117,AMST
294,2449970696,11/24/2020 21:31,42.48993349,13603.90463,8773.508026,70.61923026,6667.998296,105.7335708,7305.785135,6618.128945,820.4376943,5.961824094,16.81174903,15.00329624,3238.788481,899.5907971,14.50070279,908.375,6.253040063,6.017555426,AMST
295,2449970697,11/24/2020 21:46,63.68111987,9950.582513,6095.613224,65.18044345,6886.517126,105.6346775,6406.99985,7175.767188,914.1283566,4.745009679,15.28521746,6.723340098,4758.752342,707.1561369,14.50565826,908.375,6.143082327,5.999582619,AMST
296,2449970698,11/24/2020 22:01,66.15376401,13924.03815,5704.38195,68.23831883,5865.367872,104.9217788,6940.389337,6051.240701,968.3196982,4.298812702,13.82726874,11.78526309,2950.001111,764.6928185,14.49780507,908.375,6.072224007,6.051479999,AMST
297,2449970699,11/24/2020 22:16,30.56583591,14978.42776,6634.310915,65.01665092,7229.216349,104.9956757,6421.540234,6284.070967,1086.842655,5.51228073,15.1125598,9.499934549,3792.984841,863.220269,14.49437158,908.375,6.036289691,5.998324211,HNK
298,2449970700,11/24/2020 22:31,28.99432016,10569.10873,3944.819108,67.28917301,5825.608562,104.5435191,6622.975783,6868.611161,725.830329,6.136427034,15.11804369,9.636653503,4034.25609,907.811258,14.48866946,908.375,6.304277998,5.936885033,AMST
299,2449970701,11/24/2020 22:46,47.77887495,13001.14546,8395.880665,67.20177816,7272.284972,104.971859,5645.802084,5722.043337,1164.380202,5.013565046,14.23028438,37.57880092,2722.324814,779.8656825,14.49066048,908.375,6.032190201,5.935725671,AMST
300,2449970702,11/24/2020 23:01,40.24846435,12796.65607,8285.602416,66.89663332,7121.198961,104.1415149,7031.296581,6371.48207,826.1947429,5.945283948,15.22512272,15.59827839,3320.613655,668.1833377,14.50147462,908.375,5.799484897,6.003642891,HNK
301,2449970703,11/24/2020 23:16,58.96905536,15721.6782,4693.58154,71.13284815,7151.088883,104.7634641,7378.023178,6618.001167,1053.394235,5.972686508,16.91370814,19.86617856,2477.22822,758.7568783,14.49430614,908.375,5.889434642,6.090360826,HNK
302,2449970704,11/24/2020 23:31,30.02849749,11878.85372,6524.146358,69.98193535,6250.417316,105.4592732,6745.88104,6393.504845,995.9414413,5.393395612,15.25694907,28.81447133,2753.774231,769.635991,14.5162708,908.375,6.258701101,6.018950613,HNK
303,2449970705,11/24/2020 23:46,43.83374482,14777.51621,9257.077058,67.00626814,6622.035032,105.7720913,6291.485603,7363.491553,1000.464132,4.964509311,13.85857436,8.345869612,2516.298629,782.7180871,14.50101664,908.375,6.117303742,6.037725589,HNK
304,2449970706,11/25/2020 0:01,58.38133272,8462.365526,9355.891412,64.9614154,6373.039043,105.114545,6960.699914,5879.200893,951.1841916,5.33318164,14.8159552,0.789184854,3892.737289,732.3281205,14.49988725,908.375,6.190677117,5.992242265,AMST
305,2449970707,11/25/2020 0:16,34.27489794,10426.32775,4227.812218,62.58513947,5860.113495,104.9335836,7198.521527,6332.806473,916.6448932,5.58247433,16.46975646,15.97701171,3982.706995,734.0074903,14.49576305,908.375,6.04142797,6.09713639,AMST
306,2449970708,11/25/2020 0:31,38.93524908,13339.11189,7243.062616,69.11608783,6997.439532,105.7578917,6512.825559,7510.473318,1189.770323,5.872770764,15.69310933,33.85516428,3759.943265,832.0637234,14.48682565,908.375,6.251587601,5.980173245,AMST
307,2449970709,11/25/2020 0:46,39.98276586,21619.31274,5415.933295,65.69800628,6264.026284,104.7689247,6720.478131,6155.649054,1047.154749,5.635523746,15.17002315,18.96325589,3063.943879,814.1005562,14.49863762,908.375,6.179741869,6.034396652,HNK
308,2449970710,11/25/2020 1:01,38.64532697,11498.92916,6644.582723,71.59016521,6911.364492,105.138349,6612.117196,5856.228337,1138.565729,4.997333633,16.44599789,28.45981398,2462.319081,745.4510208,14.49526424,908.375,6.255259723,5.939406415,AMST
309,2449970711,11/25/2020 1:16,25.37249103,15329.63539,6628.857592,68.71124829,6166.331974,104.7918291,6825.276611,6715.118541,1038.216432,5.873962759,14.09382207,15.24858545,2930.746682,738.2528936,14.49603221,908.375,6.158727197,6.071926865,HNK
310,2449970712,11/25/2020 1:31,45.55015047,13876.77939,8323.933895,66.10187121,6582.661956,105.4862646,6284.708526,6922.078284,1148.241483,5.17058626,16.02904073,12.68654778,2622.716617,733.2095723,14.49009448,908.375,6.215589695,6.012956825,HNK
311,2449970713,11/25/2020 1:46,33.95253058,9376.288301,7656.346425,73.10831308,7015.809126,105.4760607,7629.371014,7301.080478,779.6963249,5.107095796,16.39934984,23.38469799,2198.8749,912.513381,14.49363235,908.375,5.906878779,5.91057045,AMST
312,2449970714,11/25/2020 2:01,30.15645625,18709.79327,5484.695204,69.93555993,6933.82107,105.2654436,6865.637224,6640.152025,1255.52183,5.506246116,16.52177125,-3.717506771,2423.274648,665.6218429,14.4801072,908.375,6.226661582,6.087947238,AMST
313,2449970715,11/25/2020 2:16,53.16849255,15502.40922,10940.27943,69.39229037,6343.955728,104.7619074,6185.261252,7612.221256,819.4274,5.58821753,14.01421256,15.03497301,2894.702499,719.8645846,14.49802081,908.375,6.048552019,6.062966625,AMST
314,2449970716,11/25/2020 2:31,44.2242824,21156.0115,7739.326469,69.70417594,6038.644693,105.4291975,6536.237873,7560.836975,890.5685206,5.89269199,14.65662675,17.56230131,3004.776387,803.1246166,14.50502542,908.375,5.880841194,6.033471336,AMST
315,2449970717,11/25/2020 2:46,33.6880678,18496.22548,10686.05158,64.47746152,7258.048078,104.9487767,6610.929153,7350.294335,1095.860664,5.802166971,16.29523057,20.64629786,4694.711918,727.0861305,14.50272281,908.375,6.040614649,6.058154186,AMST
316,2449970718,11/25/2020 3:01,48.54204366,18105.71509,8608.060425,62.90875314,6648.383806,105.1646264,6555.156707,7687.380951,937.3232079,6.193754008,14.51372793,15.14046052,4574.356385,780.203886,14.50344344,908.375,6.008371379,6.079814709,HNK
317,2449970719,11/25/2020 3:16,57.53915703,16692.78891,5895.927981,65.58270536,6347.268769,104.6557081,7261.194512,7343.676131,1091.807262,4.884588812,14.64516078,21.18785337,3995.03274,810.8171272,14.49516432,908.375,6.181205902,5.894724656,AMST
318,2449970720,11/25/2020 3:31,23.84130134,9451.40563,4588.714784,68.67430414,6944.448008,104.2135749,8121.455406,6730.77279,864.0063153,5.69367787,13.80045648,16.66858633,3496.048662,813.1289131,14.49853256,908.375,6.13097079,6.030397838,HNK
319,2449970721,11/25/2020 3:46,47.16825785,15077.96955,6529.776533,66.32066191,6732.640482,105.5921005,7631.222626,6379.190715,1106.794284,5.844120592,15.62190558,41.65327718,2880.810408,882.1563133,14.48752251,908.375,5.922506497,6.018006001,AMST
320,2449970722,11/25/2020 4:01,36.66293751,11981.81286,4586.714379,75.06461334,6078.487878,106.0766689,6276.183494,6091.051097,935.7356505,5.652355143,13.70773978,30.43210071,3344.280194,739.8437746,14.50782513,908.375,6.018693099,6.006335726,AMST
321,2449970723,11/25/2020 4:16,62.01728235,8978.561787,7446.961598,66.03857512,7314.759702,106.3730823,6685.636275,7463.564554,838.9132199,6.54266196,13.7498368,23.4836497,2710.724994,739.1966231,14.50184469,908.375,6.059488986,5.968990375,HNK
322,2449970724,11/25/2020 4:31,71.30158614,12466.42097,2385.990816,68.21866403,6288.309732,104.8550308,7134.527331,7543.391782,973.3796981,5.837078346,15.95753511,28.8344627,3359.037278,646.7516557,14.49183544,908.375,6.205927797,5.945909048,HNK
323,2449970725,11/25/2020 4:46,5.580507402,15751.38227,7862.542518,66.32763241,7223.638116,105.5000863,7501.051336,5616.76935,929.8101467,4.815929402,15.47384732,15.16177751,3565.87898,716.0530019,14.50517858,908.375,6.131579533,6.054484478,AMST
324,2449970726,11/25/2020 5:01,49.29433025,6876.652969,6797.656298,68.54037273,6335.978505,104.7136158,6495.764589,6599.344811,820.884881,5.359109524,15.73754505,23.55487584,4333.801917,771.4774886,14.50481424,908.375,6.073858738,6.116995482,HNK
